investigation_type,event_date,aircraft_damage,make,model,number_of_engines,engine_type,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,event_year,event_month,event_day,make_top,make_type,total_onboard,fatal_percentage,minor_injuries_percentage
Accident,2019-02-18,Unknown,boeing,737,2,Turbo Fan,0,1,1,143,imc,Unknown,2019,2,0,boeing,commercial,145,0.0,0.6896551724137931
Accident,2019-02-21,Substantial,beech,76,2,Reciprocating,0,1,0,1,vmc,Unknown,2019,2,3,beechcraft,private,2,0.0,0.0
Accident,2019-02-21,Substantial,piper,pa22,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,2,3,piper,private,1,0.0,0.0
Incident,2019-02-21,Unknown,boeing,737,2,Turbo Fan,0,0,0,181,unk,Unknown,2019,2,3,boeing,commercial,181,0.0,0.0
Accident,2019-02-21,Substantial,cessna,u206,1,Reciprocating,1,0,0,0,unk,Unknown,2019,2,3,cessna,private,1,100.0,0.0
Accident,2019-02-21,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,2,3,cessna,private,2,0.0,0.0
Incident,2019-02-21,Unknown,boeing,737,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,2,3,boeing,commercial,0,,
Accident,2019-02-22,Destroyed,beech,d55,2,Reciprocating,3,0,0,0,unk,Unknown,2019,2,4,beechcraft,private,3,100.0,0.0
Accident,2019-02-22,Destroyed,piper,pa32r,1,Reciprocating,1,0,0,0,vmc,Unknown,2019,2,4,piper,private,1,100.0,0.0
Accident,2019-02-22,Substantial,beech,65,2,Reciprocating,0,0,0,1,imc,Unknown,2019,2,4,beechcraft,private,1,0.0,0.0
Accident,2019-02-22,Substantial,cessna,182,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,2,4,cessna,private,1,0.0,0.0
Accident,2019-02-23,Substantial,cessna,172,1,Reciprocating,2,0,0,0,vmc,Unknown,2019,2,5,cessna,private,2,100.0,0.0
Accident,2019-02-23,Destroyed,boeing,767,2,Turbo Fan,3,0,0,0,imc,Unknown,2019,2,5,boeing,commercial,3,100.0,0.0
Accident,2019-02-23,Substantial,cessna,172,1,Reciprocating,0,0,0,3,vmc,Unknown,2019,2,5,cessna,private,3,0.0,0.0
Accident,2019-02-23,Substantial,cessna,t182,1,Reciprocating,2,0,0,0,unk,Unknown,2019,2,5,cessna,private,2,100.0,0.0
Accident,2019-02-25,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,2,0,cessna,private,2,0.0,0.0
Accident,2019-02-25,Substantial,cessna,185,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,2,0,cessna,private,1,0.0,0.0
Accident,2019-02-26,Substantial,piper,pa28,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,2,1,piper,private,1,0.0,0.0
Incident,2019-02-26,Unknown,boeing,737,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,2,1,boeing,commercial,0,,
Accident,2019-02-27,Unknown,boeing,777,2,Turbo Fan,0,1,1,217,vmc,Unknown,2019,2,2,boeing,commercial,219,0.0,0.45662100456621
Accident,2019-02-28,Substantial,piper,pa46,1,Turbo Prop,2,0,0,0,imc,Unknown,2019,2,3,piper,private,2,100.0,0.0
Accident,2019-02-28,Substantial,piper,pa32,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,2,3,piper,private,1,0.0,0.0
Incident,2019-02-28,Unknown,embraer,erj190,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,2,3,embraer,commercial,0,,
Accident,2019-03-01,Destroyed,piper,pa25,1,Reciprocating,1,0,0,0,vmc,Unknown,2019,3,4,piper,private,1,100.0,0.0
Accident,2019-03-01,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,4,cessna,private,2,0.0,0.0
Accident,2019-03-02,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,5,cessna,private,1,0.0,0.0
Accident,2019-03-02,Destroyed,cessna,182,1,Reciprocating,3,0,0,0,imc,Unknown,2019,3,5,cessna,private,3,100.0,0.0
Accident,2019-03-03,Substantial,beech,1900,2,Turbo Prop,0,0,0,0,unk,Unknown,2019,3,6,beechcraft,private,0,,
Accident,2019-03-04,Substantial,embraer,emb145,2,Turbo Fan,0,3,0,28,imc,Unknown,2019,3,0,embraer,commercial,31,0.0,0.0
Incident,2019-03-04,Unknown,boeing,767,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,0,boeing,commercial,0,,
Accident,2019-03-04,Substantial,piper,pa34,2,Reciprocating,0,0,0,2,unk,Unknown,2019,3,0,piper,private,2,0.0,0.0
Accident,2019-03-05,Substantial,piper,pa28,1,Reciprocating,1,0,0,0,imc,Unknown,2019,3,1,piper,private,1,100.0,0.0
Accident,2019-03-06,Substantial,piper,pa28,1,Reciprocating,1,0,0,0,vmc,Unknown,2019,3,2,piper,private,1,100.0,0.0
Accident,2019-03-06,Substantial,cessna,150,1,Reciprocating,0,1,0,2,vmc,Unknown,2019,3,2,cessna,private,3,0.0,0.0
Accident,2019-03-07,Substantial,piper,pa18,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,3,piper,private,2,0.0,0.0
Accident,2019-03-07,Substantial,piper,pa22,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,3,piper,private,2,0.0,0.0
Accident,2019-03-07,Substantial,cessna,172,1,Reciprocating,1,0,0,0,unk,Unknown,2019,3,3,cessna,private,1,100.0,0.0
Incident,2019-03-07,Unknown,airbus,a320,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,3,airbus,commercial,0,,
Accident,2019-03-08,Substantial,piper,pa18,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,4,piper,private,1,0.0,0.0
Accident,2019-03-08,Destroyed,piper,pa23,2,Reciprocating,5,0,0,0,vmc,Unknown,2019,3,4,piper,private,5,100.0,0.0
Accident,2019-03-08,Substantial,piper,pa31,2,Reciprocating,0,0,0,1,unk,Unknown,2019,3,4,piper,private,1,0.0,0.0
Accident,2019-03-09,Substantial,gulfstream,giv,2,Turbo Fan,0,0,0,14,vmc,Unknown,2019,3,5,gulfstream,private,14,0.0,0.0
Accident,2019-03-09,Destroyed,cessna,t337,2,Reciprocating,4,0,0,0,imc,Unknown,2019,3,5,cessna,private,4,100.0,0.0
Accident,2019-03-09,Substantial,cessna,177rg,1,Reciprocating,0,2,0,0,vmc,Unknown,2019,3,5,cessna,private,2,0.0,0.0
Accident,2019-03-09,Substantial,piper,pa18,1,Reciprocating,0,1,0,0,vmc,Unknown,2019,3,5,piper,private,1,0.0,0.0
Accident,2019-03-09,Substantial,cessna,t210,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,5,cessna,private,1,0.0,0.0
Accident,2019-03-09,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,5,cessna,private,2,0.0,0.0
Incident,2019-03-09,Unknown,boeing,747,4,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,5,boeing,commercial,0,,
Accident,2019-03-10,Destroyed,boeing,737,2,Turbo Fan,157,0,0,0,unk,Unknown,2019,3,6,boeing,commercial,157,100.0,0.0
Accident,2019-03-10,Substantial,bombardier,cl 600 2c10,2,Turbo Fan,0,1,0,130,imc,Unknown,2019,3,6,bombardier,commercial,131,0.0,0.0
Accident,2019-03-11,Substantial,cessna,l19,1,Reciprocating,0,1,0,1,vmc,Unknown,2019,3,0,cessna,private,2,0.0,0.0
Accident,2019-03-11,Minor,boeing,737,2,Turbo Fan,0,0,0,406,vmc,Unknown,2019,3,0,boeing,commercial,406,0.0,0.0
Accident,2019-03-11,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,0,cessna,private,1,0.0,0.0
Accident,2019-03-11,Substantial,cessna,188,1,Reciprocating,1,0,0,0,unk,Unknown,2019,3,0,cessna,private,1,100.0,0.0
Accident,2019-03-11,Destroyed,cessna,u206,1,Reciprocating,2,0,1,0,unk,Unknown,2019,3,0,cessna,private,3,66.66666666666666,33.33333333333333
Accident,2019-03-12,Substantial,piper,pa32r,1,Reciprocating,0,1,1,1,vmc,Unknown,2019,3,1,piper,private,3,0.0,33.33333333333333
Accident,2019-03-12,Substantial,beech,a100,2,Turbo Prop,0,0,0,4,vmc,Unknown,2019,3,1,beechcraft,private,4,0.0,0.0
Accident,2019-03-12,Substantial,piper,pa31,2,Reciprocating,1,0,0,0,vmc,Unknown,2019,3,1,piper,private,1,100.0,0.0
Accident,2019-03-13,Substantial,beech,e55,2,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,2,beechcraft,private,2,0.0,0.0
Accident,2019-03-13,Substantial,piper,pa28r,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,2,piper,private,2,0.0,0.0
Accident,2019-03-13,Substantial,cessna,182,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,2,cessna,private,1,0.0,0.0
Accident,2019-03-14,Substantial,cessna,172,1,Reciprocating,1,0,1,0,vmc,Unknown,2019,3,3,cessna,private,2,50.0,50.0
Accident,2019-03-14,Substantial,cessna,650,2,Turbo Fan,0,0,0,4,vmc,Unknown,2019,3,3,cessna,private,4,0.0,0.0
Accident,2019-03-15,Substantial,piper,pa 11,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,4,piper,private,1,0.0,0.0
Accident,2019-03-15,Substantial,cessna,152,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,4,cessna,private,1,0.0,0.0
Incident,2019-03-15,Minor,boeing,737,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,4,boeing,commercial,0,,
Accident,2019-03-16,Substantial,beech,50,2,Reciprocating,1,0,0,0,vmc,Unknown,2019,3,5,beechcraft,private,1,100.0,0.0
Accident,2019-03-16,Substantial,cessna,150,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,5,cessna,private,2,0.0,0.0
Accident,2019-03-17,Destroyed,cessna,421,2,Reciprocating,1,0,0,0,imc,Unknown,2019,3,6,cessna,private,1,100.0,0.0
Accident,2019-03-17,Substantial,piper,pa 24,1,Reciprocating,0,0,0,3,unk,Unknown,2019,3,6,piper,private,3,0.0,0.0
Accident,2019-03-18,Substantial,cessna,140,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,0,cessna,private,2,0.0,0.0
Accident,2019-03-20,Substantial,piper,pa28,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,2,piper,private,1,0.0,0.0
Accident,2019-03-21,Substantial,piper,pa32r,1,Reciprocating,0,0,0,5,unk,Unknown,2019,3,3,piper,private,5,0.0,0.0
Accident,2019-03-21,Substantial,cessna,l19,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,3,cessna,private,1,0.0,0.0
Accident,2019-03-21,Minor,cessna,172,1,Reciprocating,0,0,0,3,vmc,Unknown,2019,3,3,cessna,private,3,0.0,0.0
Accident,2019-03-22,Destroyed,cessna,a185,1,Reciprocating,1,0,0,0,unk,Unknown,2019,3,4,cessna,private,1,100.0,0.0
Accident,2019-03-23,Substantial,cessna,r172e,1,Reciprocating,0,2,1,0,vmc,Unknown,2019,3,5,cessna,private,3,0.0,33.33333333333333
Accident,2019-03-23,Substantial,piper,pa 12,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,5,piper,private,2,0.0,0.0
Accident,2019-03-23,Substantial,cessna,a185,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,5,cessna,private,2,0.0,0.0
Accident,2019-03-24,Substantial,piper,pa22,1,Reciprocating,0,1,1,0,vmc,Unknown,2019,3,6,piper,private,2,0.0,50.0
Accident,2019-03-24,Substantial,piper,pa23,2,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,6,piper,private,1,0.0,0.0
Accident,2019-03-24,Substantial,cessna,t310,2,Reciprocating,0,0,0,3,vmc,Unknown,2019,3,6,cessna,private,3,0.0,0.0
Incident,2019-03-24,Unknown,boeing,737,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,6,boeing,commercial,0,,
Incident,2019-03-24,Unknown,airbus,a320,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,6,airbus,commercial,0,,
Accident,2019-03-25,Substantial,beech,95b55,2,Reciprocating,0,1,1,1,vmc,Unknown,2019,3,0,beechcraft,private,3,0.0,33.33333333333333
Accident,2019-03-26,Substantial,cessna,140,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,1,cessna,private,1,0.0,0.0
Accident,2019-03-26,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,1,cessna,private,2,0.0,0.0
Incident,2019-03-26,Unknown,boeing,737,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,1,boeing,commercial,0,,
Accident,2019-03-28,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,3,cessna,private,2,0.0,0.0
Accident,2019-03-28,Substantial,boeing,737,2,Turbo Fan,0,0,0,0,vmc,Unknown,2019,3,3,boeing,commercial,0,,
Accident,2019-03-28,Substantial,piper,pa28,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,3,piper,private,2,0.0,0.0
Accident,2019-03-29,Substantial,cessna,195,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,4,cessna,private,2,0.0,0.0
Accident,2019-03-29,Substantial,piper,pa28,1,Reciprocating,0,2,0,0,vmc,Unknown,2019,3,4,piper,private,2,0.0,0.0
Incident,2019-03-29,Unknown,boeing,787,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,3,4,boeing,commercial,0,,
Accident,2019-03-30,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,5,cessna,private,1,0.0,0.0
Accident,2019-03-30,Substantial,piper,j3c,1,Reciprocating,1,0,1,0,unk,Unknown,2019,3,5,piper,private,2,50.0,50.0
Accident,2019-03-30,Destroyed,piper,pa18,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,5,piper,private,1,0.0,0.0
Accident,2019-03-31,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,6,cessna,private,1,0.0,0.0
Accident,2019-03-31,Substantial,piper,pa 16,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,3,6,piper,private,2,0.0,0.0
Accident,2019-03-31,Substantial,piper,pa32,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,3,6,piper,private,1,0.0,0.0
Accident,2019-03-31,Substantial,cessna,172,1,Reciprocating,0,1,0,0,vmc,Unknown,2019,3,6,cessna,private,1,0.0,0.0
Incident,2019-04-01,Unknown,airbus,a320,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,4,0,airbus,commercial,0,,
Accident,2019-04-02,Substantial,cessna,172,1,Reciprocating,0,1,0,0,vmc,Unknown,2019,4,1,cessna,private,1,0.0,0.0
Accident,2019-04-02,Destroyed,cessna,p210,1,Reciprocating,4,0,0,0,unk,Unknown,2019,4,1,cessna,private,4,100.0,0.0
Incident,2019-04-02,Unknown,airbus,a320,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,4,1,airbus,commercial,0,,
Accident,2019-04-03,Substantial,piper,pa32,1,Reciprocating,0,0,0,3,vmc,Unknown,2019,4,2,piper,private,3,0.0,0.0
Accident,2019-04-03,Minor,piper,pa28r,1,Reciprocating,0,0,1,0,vmc,Unknown,2019,4,2,piper,private,1,0.0,100.0
Accident,2019-04-04,Substantial,beech,36,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,3,beechcraft,private,2,0.0,0.0
Accident,2019-04-04,Substantial,cessna,175,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,3,cessna,private,2,0.0,0.0
Accident,2019-04-08,Substantial,cessna,152,1,Reciprocating,0,1,0,0,vmc,Unknown,2019,4,0,cessna,private,1,0.0,0.0
Accident,2019-04-08,Destroyed,cessna,182,1,Reciprocating,1,0,0,0,unk,Unknown,2019,4,0,cessna,private,1,100.0,0.0
Accident,2019-04-10,Substantial,piper,pa 12,1,Reciprocating,0,1,0,1,vmc,Unknown,2019,4,2,piper,private,2,0.0,0.0
Accident,2019-04-11,Substantial,piper,pa28r,1,Reciprocating,0,0,2,0,vmc,Unknown,2019,4,3,piper,private,2,0.0,100.0
Accident,2019-04-11,Substantial,airbus,a321,2,Turbo Fan,0,0,0,110,vmc,Unknown,2019,4,3,airbus,commercial,110,0.0,0.0
Accident,2019-04-11,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,3,cessna,private,1,0.0,0.0
Accident,2019-04-11,Substantial,cessna,150,1,Reciprocating,0,0,1,0,vmc,Unknown,2019,4,3,cessna,private,1,0.0,100.0
Accident,2019-04-11,Substantial,cessna,r182,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,3,cessna,private,1,0.0,0.0
Accident,2019-04-12,Unknown,boeing,737,2,Turbo Fan,0,0,1,107,vmc,Unknown,2019,4,4,boeing,commercial,108,0.0,0.9259259259259258
Accident,2019-04-12,Substantial,piper,pa-32-300,1,Reciprocating,0,0,0,4,vmc,Unknown,2019,4,4,piper,private,4,0.0,0.0
Accident,2019-04-13,Destroyed,piper,pa28,1,Reciprocating,1,0,0,0,imc,Unknown,2019,4,5,piper,private,1,100.0,0.0
Accident,2019-04-14,Substantial,piper,pa22,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,6,piper,private,1,0.0,0.0
Accident,2019-04-14,Substantial,cessna,152,1,Reciprocating,0,1,0,1,vmc,Unknown,2019,4,6,cessna,private,2,0.0,0.0
Accident,2019-04-14,Substantial,cessna,180,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,6,cessna,private,1,0.0,0.0
Accident,2019-04-14,Substantial,cessna,172,1,Reciprocating,0,3,0,0,imc,Unknown,2019,4,6,cessna,private,3,0.0,0.0
Accident,2019-04-15,Substantial,cessna,a185,1,Reciprocating,0,0,1,0,imc,Unknown,2019,4,0,cessna,private,1,0.0,100.0
Accident,2019-04-15,Substantial,piper,pa28r,1,Reciprocating,0,0,0,3,vmc,Unknown,2019,4,0,piper,private,3,0.0,0.0
Accident,2019-04-17,Substantial,piper,pa28,1,Reciprocating,0,1,0,0,vmc,Unknown,2019,4,2,piper,private,1,0.0,0.0
Accident,2019-04-19,Destroyed,beech,60,2,Reciprocating,1,0,0,0,vmc,Unknown,2019,4,4,beechcraft,private,1,100.0,0.0
Accident,2019-04-19,Substantial,piper,pa28,1,Reciprocating,0,0,0,3,vmc,Unknown,2019,4,4,piper,private,3,0.0,0.0
Accident,2019-04-19,Substantial,piper,pa32,1,Reciprocating,0,0,0,4,vmc,Unknown,2019,4,4,piper,private,4,0.0,0.0
Accident,2019-04-20,Substantial,piper,pa-28r-200,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,5,piper,private,2,0.0,0.0
Accident,2019-04-20,Substantial,cessna,180,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,5,cessna,private,1,0.0,0.0
Accident,2019-04-20,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,5,cessna,private,1,0.0,0.0
Accident,2019-04-22,Substantial,beech,58,2,Reciprocating,6,0,0,0,imc,Unknown,2019,4,0,beechcraft,private,6,100.0,0.0
Accident,2019-04-22,Substantial,cessna,170,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,0,cessna,private,2,0.0,0.0
Accident,2019-04-23,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,1,cessna,private,1,0.0,0.0
Accident,2019-04-23,Substantial,cessna,208,1,Turbo Prop,0,0,0,5,vmc,Unknown,2019,4,1,cessna,private,5,0.0,0.0
Accident,2019-04-23,Substantial,piper,pa 18 225 dd,1,Reciprocating,0,0,0,1,unk,Unknown,2019,4,1,piper,private,1,0.0,0.0
Accident,2019-04-24,Substantial,cessna,180,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,2,cessna,private,1,0.0,0.0
Accident,2019-04-26,Substantial,beech,50,2,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,4,beechcraft,private,1,0.0,0.0
Accident,2019-04-26,Substantial,beech,76,2,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,4,beechcraft,private,2,0.0,0.0
Incident,2019-04-26,Unknown,boeing,737,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,4,4,boeing,commercial,0,,
Accident,2019-04-27,Substantial,piper,pa 23,2,Reciprocating,0,0,0,1,vmc,Unknown,2019,4,5,piper,private,1,0.0,0.0
Incident,2019-04-28,Unknown,boeing,767,2,Turbo Fan,0,0,0,104,unk,Unknown,2019,4,6,boeing,commercial,104,0.0,0.0
Accident,2019-04-28,Substantial,cessna,172,1,Reciprocating,0,0,0,0,unk,Unknown,2019,4,6,cessna,private,0,,
Accident,2019-04-29,Substantial,piper,pa28,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,0,piper,private,2,0.0,0.0
Accident,2019-04-29,Substantial,cessna,t206,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,4,0,cessna,private,2,0.0,0.0
Incident,2019-04-29,Minor,boeing,767,2,Turbo Fan,0,0,0,0,unk,Unknown,2019,4,0,boeing,commercial,0,,
Accident,2019-04-30,Substantial,cessna,172,1,Reciprocating,0,1,0,0,vmc,Unknown,2019,4,1,cessna,private,1,0.0,0.0
Accident,2019-05-01,Substantial,cessna,172,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,5,2,cessna,private,2,0.0,0.0
Accident,2019-05-01,Substantial,cessna,172,1,Reciprocating,2,0,0,0,imc,Unknown,2019,5,2,cessna,private,2,100.0,0.0
Accident,2019-05-01,Substantial,cessna,182,1,Reciprocating,1,0,2,0,vmc,Unknown,2019,5,2,cessna,private,3,33.33333333333333,66.66666666666666
Accident,2019-05-01,Substantial,beech,35,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,5,2,beechcraft,private,2,0.0,0.0
Accident,2019-05-01,Substantial,piper,pa46,1,Reciprocating,0,0,0,2,unk,Unknown,2019,5,2,piper,private,2,0.0,0.0
Accident,2019-05-02,Unknown,boeing,737,2,Turbo Fan,0,0,1,185,unk,Unknown,2019,5,3,boeing,commercial,186,0.0,0.5376344086021506
Accident,2019-05-03,Substantial,cessna,340,2,Reciprocating,0,0,0,5,vmc,Unknown,2019,5,4,cessna,private,5,0.0,0.0
Accident,2019-05-03,Substantial,cessna,t210,1,Reciprocating,1,0,0,0,unk,Unknown,2019,5,4,cessna,private,1,100.0,0.0
Accident,2019-05-03,Substantial,beech,35,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,5,4,beechcraft,private,1,0.0,0.0
Accident,2019-05-04,Substantial,boeing,737,2,Turbo Fan,0,1,0,142,imc,Unknown,2019,5,5,boeing,commercial,143,0.0,0.0
Accident,2019-05-04,Substantial,cessna,a185,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,5,5,cessna,private,2,0.0,0.0
Accident,2019-05-04,Substantial,cessna,a185,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,5,5,cessna,private,1,0.0,0.0
Accident,2019-05-04,Substantial,piper,pa28r,1,Reciprocating,0,0,0,2,unk,Unknown,2019,5,5,piper,private,2,0.0,0.0
Accident,2019-05-04,Destroyed,cessna,182,1,Reciprocating,3,0,1,0,unk,Unknown,2019,5,5,cessna,private,4,75.0,25.0
Accident,2019-05-05,Substantial,piper,pa34,2,Reciprocating,0,0,1,0,vmc,Unknown,2019,5,6,piper,private,1,0.0,100.0
Accident,2019-05-05,Substantial,beech,a60,2,Reciprocating,2,0,0,0,vmc,Unknown,2019,5,6,beechcraft,private,2,100.0,0.0
Accident,2019-05-05,Substantial,beech,35,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,5,6,beechcraft,private,1,0.0,0.0
Accident,2019-05-05,Destroyed,cessna,182,1,Reciprocating,0,2,0,2,vmc,Unknown,2019,5,6,cessna,private,4,0.0,0.0
Accident,2019-05-05,Substantial,beech,36,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,5,6,beechcraft,private,2,0.0,0.0
Accident,2019-05-06,Substantial,cessna,172,1,Reciprocating,0,0,0,4,unk,Unknown,2019,5,0,cessna,private,4,0.0,0.0
Accident,2019-05-06,Destroyed,piper,pa28,1,Reciprocating,1,0,1,0,vmc,Unknown,2019,5,0,piper,private,2,50.0,50.0
Accident,2019-05-06,Substantial,cessna,172,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,5,0,cessna,private,1,0.0,0.0
Accident,2019-05-06,Substantial,piper,pa 20,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,5,0,piper,private,1,0.0,0.0
Accident,2019-05-09,Substantial,piper,pa28,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,5,3,piper,private,2,0.0,0.0
Incident,2019-05-09,Unknown,cessna,550,2,Turbo Jet,0,0,0,7,vmc,Unknown,2019,5,3,cessna,private,7,0.0,0.0
Accident,2019-05-11,Destroyed,piper,pa 30,2,Reciprocating,1,0,0,0,vmc,Unknown,2019,5,5,piper,private,1,100.0,0.0
Accident,2019-05-11,Substantial,cessna,182,1,Reciprocating,0,2,0,0,vmc,Unknown,2019,5,5,cessna,private,2,0.0,0.0
Accident,2019-05-11,Substantial,cessna,172,1,Reciprocating,0,0,2,0,vmc,Unknown,2019,5,5,cessna,private,2,0.0,100.0
Accident,2019-05-12,Substantial,cessna,a185,1,Reciprocating,0,0,0,2,vmc,Unknown,2019,5,6,cessna,private,2,0.0,0.0
Accident,2019-05-12,Substantial,cessna,t210,1,Reciprocating,2,0,0,0,unk,Unknown,2019,5,6,cessna,private,2,100.0,0.0
Accident,2019-05-13,Substantial,beech,v35,1,Reciprocating,2,0,0,0,vmc,Unknown,2019,5,0,beechcraft,private,2,100.0,0.0
Accident,2019-05-13,Substantial,cessna,182,1,Reciprocating,0,0,0,1,vmc,Unknown,2019,5,0,cessna,private,1,0.0,0.0
Accident,2019-05-13,Substantial,piper,pa28r,1,Reciprocating,0,1,0,0,unk,Unknown,2019,5,0,piper,private,1,0.0,0.0
Incident,2019-05-13,Unknown,airbus,a330,2,Turbo Fan,0,0,0,244,unk,Unknown,2019,5,0,airbus,commercial,244,0.0,0.0
